,rl_yaw,rl_roll,rl_pitch
756,-20.5625,-14.25,-68.3125
757,-20.5625,-14.0,-71.1875
758,-20.4375,-14.0625,-72.0
759,-20.25,-14.125,-72.8125
760,-20.375,-14.1875,-73.4375
761,-20.3125,-14.0625,-74.125
762,-20.0625,-13.8125,-76.1875
763,-20.25,-13.8125,-77.1875
764,-20.3125,-13.75,-77.875
765,-20.0625,-13.75,-77.5
766,-20.0,-13.6875,-76.6875
767,-19.75,-13.8125,-74.9375
768,-19.1875,-13.8125,-72.625
769,-19.125,-13.75,-69.9375
770,-19.0625,-13.9375,-66.5
771,-18.75,-14.0625,-63.4375
772,-18.8125,-14.1875,-60.0
773,-18.5,-14.1875,-56.75
774,-18.0625,-14.0625,-53.9375
775,-18.1875,-14.25,-51.9375
776,-18.0,-14.125,-50.125
777,-17.875,-14.0,-48.875
778,-17.6875,-13.8125,-48.0
779,-17.875,-13.6875,-47.6875
780,-17.8125,-13.5625,-47.75
781,-17.875,-13.5625,-47.75
782,-18.0,-13.5,-47.75
783,-18.1875,-13.375,-47.75
784,-18.375,-12.9375,-47.9375
785,-18.5625,-12.4375,-48.25
786,-18.6875,-12.0625,-48.4375
787,-19.4375,-11.875,-48.4375
788,-20.0625,-12.0,-48.1875
789,-20.875,-12.0625,-48.125
790,-21.6875,-12.25,-48.125
791,-22.625,-12.4375,-48.0625
792,-22.9375,-12.375,-47.8125
793,-24.3125,-12.3125,-47.6875
794,-27.125,-12.5,-47.625
795,-30.9375,-12.5625,-47.625
796,-36.0,-12.8125,-47.8125
797,-41.375,-13.125,-48.0
798,-45.9375,-13.5,-48.4375
799,-53.5625,-14.6875,-50.125
800,-56.5,-14.625,-50.5625
801,-59.4375,-14.25,-50.6875
802,-61.375,-13.9375,-51.0625
803,-62.4375,-13.75,-51.0625
804,-63.125,-13.625,-50.875
805,-63.125,-13.5,-51.0625
806,-63.25,-13.375,-52.5625
807,-63.0625,-13.1875,-55.75
808,-62.125,-12.75,-61.25
809,-60.625,-12.0,-65.875
810,-60.5625,-11.25,-69.5625
811,-59.75,-10.125,-72.3125
812,-59.5625,-8.9375,-74.5625
813,-59.9375,-8.1875,-76.0625
814,-60.5,-7.5,-77.0
815,-60.9375,-7.125,-76.8125
816,-61.5625,-6.875,-76.5625
817,-62.3125,-6.25,-76.375
818,-62.4375,-5.4375,-76.3125
819,-61.0,-5.25,-75.8125
820,-58.5625,-5.6875,-75.375
821,-54.875,-6.4375,-75.375
822,-50.375,-7.125,-75.375
823,-45.625,-7.5625,-75.6875
824,-40.75,-8.25,-76.0
825,-35.375,-9.3125,-76.25
826,-29.5625,-9.9375,-76.125
827,-24.1875,-10.5625,-76.1875
828,-20.6875,-11.125,-76.125
829,-16.6875,-11.5625,-75.875
830,-12.0,-12.1875,-75.5625
831,-7.6875,-12.8125,-74.9375
832,-3.8125,-13.4375,-74.0
833,1.9375,-14.375,-73.6875
834,8.5625,-14.75,-73.375
835,13.9375,-15.6875,-73.125
836,18.9375,-16.4375,-72.6875
837,24.3125,-17.3125,-71.375
838,26.6875,-17.5625,-69.5625
839,28.1875,-17.1875,-65.5625
840,30.0,-17.125,-60.4375
841,32.5,-16.625,-55.125
842,33.4375,-16.375,-50.125
843,34.75,-15.875,-45.25
844,35.125,-14.8125,-40.6875
845,33.1875,-14.25,-35.9375
846,32.875,-13.125,-32.25
847,33.4375,-12.0,-29.125
848,35.125,-10.6875,-26.3125
849,36.375,-9.875,-24.5625
850,37.3125,-9.0625,-23.3125
851,37.0,-8.75,-22.3125
852,36.6875,-8.25,-21.8125
853,37.4375,-7.6875,-21.1875
854,37.625,-7.1875,-20.625
855,37.8125,-6.9375,-20.3125
856,37.8125,-6.75,-20.0
857,37.6875,-6.6875,-20.0
858,35.0,-6.875,-19.625
859,30.8125,-7.75,-19.0
860,28.5,-7.5625,-18.8125
861,26.5625,-7.3125,-18.625
862,23.625,-8.0,-18.1875
863,19.875,-9.0,-17.9375
864,16.5,-9.625,-17.25
865,12.8125,-10.375,-16.75
866,6.9375,-10.5625,-16.875
867,1.125,-10.375,-17.25
868,-3.5625,-10.375,-17.1875
869,-7.875,-10.0,-17.3125
870,-12.1875,-10.25,-17.6875
871,-16.875,-10.8125,-18.125
872,-21.125,-11.5625,-18.4375
873,-25.5625,-12.375,-18.8125
874,-29.25,-12.875,-18.875
875,-33.0625,-13.3125,-18.3125
876,-37.25,-14.25,-18.1875
877,-41.5,-15.125,-18.4375
878,-46.125,-15.4375,-19.0625
879,-50.375,-15.625,-19.4375
880,-55.0,-15.375,-19.3125
881,-58.9375,-15.5,-19.1875
882,-62.0625,-15.25,-19.4375
883,-65.0,-15.125,-20.125
884,-66.4375,-14.5,-20.875
885,-66.75,-14.0625,-21.3125
886,-67.4375,-14.125,-21.5
887,-67.75,-14.0625,-21.5625
888,-67.875,-13.8125,-21.875
889,-68.4375,-13.9375,-22.9375
890,-68.375,-14.125,-25.5625
891,-68.0625,-14.1875,-30.0625
892,-67.9375,-14.25,-34.8125
893,-67.875,-14.25,-39.9375
894,-68.375,-14.1875,-43.9375
895,-68.625,-14.1875,-46.3125
896,-68.875,-14.1875,-47.375
897,-69.0625,-14.1875,-47.6875
898,-68.375,-13.9375,-47.8125
899,-66.375,-13.25,-47.8125
900,-62.5625,-12.25,-47.75
901,-56.9375,-10.8125,-48.0
902,-49.75,-9.8125,-47.875
903,-43.6875,-9.0,-47.9375
904,-39.0,-9.0,-48.375
905,-34.6875,-9.1875,-48.5
906,-31.25,-9.375,-48.5625
907,-28.6875,-9.6875,-48.5625
908,-25.5625,-9.5625,-48.4375
909,-23.625,-9.8125,-48.6875
910,-21.0,-10.0,-48.9375
911,-17.125,-9.5,-49.375
912,-14.125,-9.1875,-49.5
913,-10.875,-9.0,-49.8125
914,-5.9375,-8.6875,-50.375
915,-1.25,-8.4375,-50.8125
916,3.5,-8.4375,-51.1875
917,8.1875,-8.1875,-51.3125
918,11.875,-7.6875,-51.75
919,15.3125,-7.0625,-52.125
920,17.625,-6.75,-52.75
921,19.125,-6.4375,-53.5
922,20.625,-5.875,-53.6875
923,20.5625,-5.75,-53.375
924,20.25,-5.8125,-52.6875
925,19.5,-6.25,-51.4375
926,15.0,-7.1875,-49.25
927,10.4375,-8.5,-47.125
928,4.3125,-10.25,-45.125
929,-2.0625,-12.1875,-43.75
930,-8.625,-13.875,-43.0625
931,-13.4375,-14.9375,-43.1875
932,-17.375,-15.125,-44.0
933,-21.0,-15.1875,-45.125
934,-22.8125,-15.3125,-46.375
935,-22.875,-14.8125,-47.1875
936,-23.0,-14.5,-48.25
937,-22.5,-14.25,-48.5
938,-21.75,-13.8125,-48.25
939,-21.25,-13.5625,-48.5
940,-20.4375,-13.0,-49.25
941,-20.0625,-12.875,-50.6875
942,-20.0,-12.9375,-53.6875
943,-20.3125,-13.0625,-56.6875
944,-20.4375,-13.0,-59.8125
945,-20.4375,-13.4375,-67.0625
946,-20.4375,-13.5625,-69.625
947,-20.125,-13.375,-71.25
948,-20.1875,-13.3125,-72.25
949,-20.125,-13.4375,-72.5
950,-20.125,-13.375,-72.5
951,-20.25,-13.375,-72.375
952,-20.25,-13.4375,-72.125
953,-20.125,-13.5625,-72.3125
954,-20.125,-13.5625,-72.375
955,-20.0,-13.5,-72.3125
956,-19.9375,-13.5625,-72.125
957,-19.5625,-13.5,-71.375
958,-19.0,-13.1875,-69.25
959,-18.6875,-12.9375,-66.375
960,-18.625,-12.875,-63.75
961,-18.375,-12.6875,-61.3125
962,-18.375,-12.625,-58.5
963,-18.25,-12.3125,-55.5
964,-18.0,-12.0625,-52.3125
965,-18.1875,-12.3125,-49.875
966,-18.3125,-12.3125,-47.3125
967,-17.8125,-12.0625,-43.75
968,-17.125,-11.5625,-39.5625
969,-16.5,-10.8125,-35.75
970,-15.9375,-10.125,-32.1875
971,-15.0625,-9.375,-28.75
972,-14.4375,-8.75,-26.125
973,-13.125,-7.75,-23.6875
974,-11.875,-7.1875,-21.5625
975,-12.3125,-7.3125,-19.875
976,-12.125,-7.125,-18.625
977,-12.75,-7.1875,-18.0
978,-14.9375,-8.3125,-17.5
979,-18.5,-9.5,-16.875
980,-19.5625,-9.5625,-17.1875
981,-20.0,-9.375,-18.0
982,-20.6875,-9.5625,-19.6875
983,-21.5,-10.1875,-22.375
984,-23.0625,-11.5625,-30.125
985,-23.9375,-12.3125,-34.125
986,-24.875,-12.75,-39.0
987,-26.1875,-12.9375,-45.125
988,-27.25,-12.8125,-50.625
989,-28.0,-12.625,-56.375
990,-28.1875,-12.375,-60.8125
991,-28.3125,-11.875,-64.375
992,-28.1875,-11.5,-66.75
993,-27.9375,-11.0,-67.9375
994,-27.6875,-10.75,-68.6875
995,-27.5,-10.75,-69.375
996,-27.5625,-10.9375,-69.75
997,-27.125,-11.25,-70.125
998,-24.875,-11.4375,-70.3125
999,-21.1875,-11.9375,-70.5
1000,-16.5,-12.4375,-70.875
1001,-12.125,-12.8125,-71.3125
1002,-10.0,-12.9375,-71.375
1003,-8.0625,-13.125,-71.125
1004,-6.0625,-13.3125,-70.625
1005,-4.9375,-13.4375,-70.125
1006,-4.0,-13.3125,-69.125
1007,-3.1875,-13.125,-67.125
1008,-2.25,-12.75,-63.625
1009,-1.4375,-12.5625,-60.375
1010,-1.125,-12.5,-57.625
1011,-0.5,-12.3125,-55.25
1012,0.375,-11.8125,-52.0625
1013,0.5,-11.5625,-49.0625
1014,1.0625,-11.125,-46.4375
1015,0.75,-10.5625,-43.6875
1016,0.9375,-9.875,-40.375
1017,1.0625,-9.1875,-37.25
1018,1.125,-8.4375,-35.5625
1019,0.5625,-7.9375,-34.25
1020,0.4375,-7.375,-33.0625
1021,0.3125,-6.9375,-31.9375
1022,0.125,-6.75,-31.25
1023,0.0625,-6.5625,-30.8125
1024,0.0,-6.4375,-30.5625
1025,0.25,-6.3125,-30.0
1026,0.3125,-6.1875,-29.4375
1027,0.1875,-6.1875,-29.3125
1028,0.1875,-6.25,-29.375
1029,0.0,-6.125,-29.5625
1030,2.0,-5.5,-30.0
1031,4.875,-4.5,-30.75
1032,6.375,-4.0,-31.125
1033,6.5625,-4.0,-31.0625
1034,6.5,-4.1875,-31.0625
1035,6.5625,-4.375,-31.75
1036,6.25,-4.9375,-33.625
1037,5.8125,-6.0625,-37.5
1038,5.25,-7.0,-41.125
1039,5.4375,-7.6875,-44.5
1040,5.8125,-8.5625,-48.125
1041,5.625,-9.5625,-52.0
1042,5.25,-10.6875,-56.6875
1043,5.1875,-11.375,-60.8125
1044,5.25,-11.9375,-64.125
1045,4.8125,-12.6875,-67.0
1046,4.75,-13.125,-69.625
1047,4.5625,-13.25,-71.6875
1048,4.3125,-13.125,-72.6875
1049,4.0625,-13.125,-72.8125
1050,5.3125,-13.5,-72.375
1051,9.25,-13.875,-72.1875
1052,12.5,-13.6875,-72.125
1053,12.3125,-14.0,-71.625
1054,12.8125,-14.4375,-70.3125
1055,14.75,-14.6875,-67.5
1056,15.375,-14.8125,-63.5625
1057,16.25,-14.0,-59.0625
1058,16.6875,-13.3125,-55.125
1059,17.0,-12.3125,-50.875
1060,17.0625,-11.5,-46.9375
1061,16.875,-10.75,-42.625
1062,16.375,-10.1875,-39.375
1063,17.4375,-9.0,-36.9375
1064,19.6875,-7.125,-35.3125
1065,20.4375,-6.125,-33.3125
1066,20.1875,-5.75,-31.125
1067,20.625,-5.375,-29.75
1068,20.6875,-5.1875,-29.125
1069,20.9375,-5.0,-28.8125
1070,20.8125,-5.0625,-28.375
1071,17.5625,-5.875,-27.4375
1072,13.0625,-6.5625,-26.25
1073,5.9375,-7.75,-24.8125
1074,-2.5,-9.6875,-24.25
1075,-9.875,-11.125,-24.1875
1076,-16.9375,-12.3125,-24.3125
1077,-23.875,-13.5625,-24.375
1078,-28.375,-14.25,-24.5
1079,-31.3125,-14.5625,-24.8125
1080,-33.5,-14.5625,-25.875
1081,-35.4375,-14.75,-27.625
1082,-37.625,-14.875,-35.375
1083,-38.3125,-14.4375,-42.125
1084,-38.875,-14.0,-48.9375
1085,-40.125,-13.5625,-54.5625
1086,-41.375,-13.5,-63.5625
1087,-41.0,-13.4375,-66.5625
1088,-40.9375,-13.1875,-68.5
1089,-40.75,-12.875,-69.4375
1090,-40.8125,-12.8125,-69.8125
1091,-41.1875,-12.5,-69.75
1092,-43.375,-12.0625,-69.4375
1093,-47.0625,-11.75,-68.9375
1094,-49.25,-11.1875,-68.375
1095,-49.8125,-11.0,-67.9375
1096,-49.125,-11.0,-66.5
1097,-49.1875,-10.75,-64.5
1098,-50.25,-10.375,-61.75
1099,-51.375,-10.5,-58.75
1100,-52.125,-10.875,-55.625
1101,-51.6875,-11.5625,-51.1875
1102,-50.375,-10.6875,-46.0
1103,-49.125,-9.6875,-41.9375
1104,-48.5,-9.375,-38.4375
1105,-48.25,-9.375,-34.3125
1106,-50.6875,-10.875,-31.125
1107,-52.0625,-11.25,-29.625
1108,-52.375,-10.8125,-28.875
1109,-53.5,-10.875,-28.625
1110,-54.625,-10.625,-28.0625
1111,-56.1875,-10.4375,-27.75
1112,-59.125,-11.0,-28.1875
1113,-61.1875,-12.0,-28.875
1114,-63.125,-12.6875,-30.1875
1115,-63.75,-12.75,-31.625
1116,-64.375,-13.1875,-34.375
1117,-64.5625,-13.5625,-38.9375
1118,-64.5625,-13.5,-43.875
1119,-64.5625,-13.25,-49.0
1120,-64.9375,-13.0,-54.1875
1121,-64.75,-12.125,-57.25
1122,-64.4375,-11.1875,-60.625
1123,-64.1875,-10.75,-63.8125
1124,-63.5625,-10.4375,-66.0
1125,-63.0,-10.25,-67.25
1126,-62.75,-10.0,-67.375
1127,-62.75,-9.875,-66.375
1128,-63.6875,-9.5,-65.25
1129,-64.1875,-9.4375,-64.5625
1130,-63.9375,-9.0625,-63.0625
1131,-67.8125,-8.3125,-61.0
1132,-71.125,-8.4375,-59.5625
1133,-72.3125,-8.5,-58.625
1134,-72.75,-8.6875,-57.9375
1135,-72.3125,-9.125,-56.6875
1136,-71.75,-9.875,-53.6875
1137,-71.0625,-10.75,-49.25
1138,-70.8125,-11.5,-45.8125
1139,-70.5625,-12.1875,-43.25
1140,-69.8125,-13.5625,-40.4375
1141,-68.9375,-14.4375,-36.9375
1142,-68.125,-15.1875,-33.9375
1143,-67.875,-15.6875,-31.5625
1144,-67.1875,-16.1875,-29.25
1145,-67.4375,-16.4375,-27.3125
1146,-67.375,-16.375,-26.25
1147,-66.9375,-16.25,-25.75
1148,-66.1875,-16.1875,-25.25
1149,-64.375,-15.875,-24.6875
1150,-60.75,-14.9375,-24.625
1151,-56.0625,-13.375,-25.3125
1152,-51.3125,-11.5625,-27.1875
1153,-44.75,-10.125,-28.875
1154,-38.875,-8.9375,-30.3125
1155,-32.9375,-8.125,-31.875
1156,-27.4375,-7.875,-33.625
1157,-23.5,-7.8125,-34.375
1158,-20.4375,-8.0,-34.8125
1159,-18.0,-7.9375,-35.0625
1160,-15.875,-8.1875,-35.3125
1161,-13.9375,-8.0,-35.9375
1162,-13.5625,-8.0625,-36.3125
1163,-14.6875,-8.5,-36.5625
1164,-16.0,-8.9375,-37.25
1165,-18.5625,-9.625,-38.25
1166,-21.1875,-10.0625,-39.875
1167,-23.1875,-10.25,-41.5625
1168,-24.75,-10.1875,-43.4375
1169,-25.6875,-10.5,-45.75
1170,-28.0,-10.6875,-55.8125
1171,-28.8125,-11.25,-61.5625
1172,-28.25,-12.125,-65.9375
1173,-26.1875,-13.0,-67.75
1174,-24.5625,-13.6875,-68.375
1175,-22.1875,-14.875,-68.1875
1176,-20.9375,-15.4375,-68.6875
1177,-18.5,-15.6875,-69.75
1178,-18.6875,-15.4375,-71.5625
1179,-20.75,-14.875,-73.0625
1180,-23.625,-13.3125,-74.25
1181,-28.75,-11.75,-74.25
1182,-35.25,-10.25,-72.625
1183,-42.75,-10.0625,-69.125
1184,-47.5625,-11.6875,-64.125
1185,-49.5625,-13.25,-59.125
1186,-50.375,-15.0,-54.375
1187,-49.375,-16.5,-49.6875
1188,-47.25,-17.8125,-45.5625
1189,-44.5,-18.6875,-41.25
1190,-41.8125,-18.875,-37.875
1191,-39.25,-18.875,-35.125
1192,-37.0,-19.3125,-31.4375
1193,-34.625,-19.8125,-28.875
1194,-32.625,-20.125,-26.875
1195,-30.0,-19.875,-25.6875
1196,-26.8125,-19.0,-24.3125
1197,-23.125,-17.75,-23.0625
1198,-18.75,-16.4375,-22.875
1199,-14.6875,-15.25,-23.1875
1200,-10.9375,-14.25,-24.0625
1201,-7.5,-13.3125,-25.25
1202,-4.0625,-11.9375,-27.125
1203,-1.4375,-11.0625,-29.75
1204,-0.25,-11.125,-32.625
1205,-0.3125,-11.5625,-35.625
1206,-0.5625,-12.5,-39.125
1207,-0.6875,-13.4375,-42.875
1208,-0.75,-14.0,-46.3125
1209,-0.8125,-14.4375,-50.125
1210,-1.9375,-14.9375,-53.1875
1211,-2.875,-15.375,-55.8125
1212,-3.625,-15.75,-58.375
1213,-5.125,-16.0,-60.0625
1214,-6.5625,-16.3125,-61.25
1215,-7.9375,-16.5625,-62.625
1216,-9.8125,-16.375,-63.75
1217,-13.625,-16.0625,-64.375
1218,-17.75,-16.0625,-64.8125
1219,-21.5625,-14.9375,-65.6875
1220,-28.1875,-15.9375,-65.6875
1221,-34.0625,-16.6875,-64.625
1222,-33.875,-16.8125,-63.25
1223,-34.1875,-17.625,-60.75
1224,-30.5625,-17.75,-56.8125
1225,-26.3125,-17.1875,-53.5625
1226,-24.375,-16.5625,-50.875
1227,-21.5,-15.625,-48.5625
1228,-18.5625,-14.5625,-47.0625
1229,-18.125,-14.1875,-46.5
1230,-16.125,-12.9375,-46.625
1231,-13.125,-11.3125,-46.25
1232,-12.9375,-11.6875,-45.375
1233,-13.875,-12.0,-44.625
1234,-14.6875,-12.25,-44.5625
1235,-15.875,-12.25,-44.375
1236,-16.625,-12.375,-44.4375
1237,-16.4375,-12.1875,-45.5
1238,-16.1875,-12.0625,-47.125
1239,-16.1875,-12.375,-48.0625
1240,-16.5625,-12.625,-48.375
1241,-16.3125,-12.5625,-48.9375
1242,-16.5,-12.4375,-49.875
1243,-16.75,-12.75,-51.9375
1244,-16.875,-13.1875,-54.875
1245,-17.0,-13.625,-57.0
1246,-17.4375,-14.125,-59.625
1247,-18.8125,-14.625,-62.625
1248,-19.0,-14.6875,-64.875
1249,-18.6875,-14.6875,-65.5
1250,-18.4375,-14.875,-65.4375
1251,-18.5,-14.9375,-65.0
1252,-19.75,-15.0,-64.0625
1253,-23.0625,-15.875,-62.8125
1254,-29.1875,-16.8125,-61.9375
1255,-34.1875,-17.75,-61.5625
1256,-35.3125,-18.1875,-61.25
1257,-34.9375,-18.1875,-60.5
1258,-34.5625,-18.0,-58.875
1259,-34.0625,-17.1875,-55.875
1260,-33.625,-17.0,-52.625
1261,-33.25,-16.6875,-49.625
1262,-32.875,-16.5,-47.0625
1263,-32.25,-16.375,-45.4375
1264,-31.4375,-16.3125,-44.6875
1265,-30.4375,-16.25,-44.3125
1266,-28.25,-15.8125,-44.0
1267,-24.1875,-15.125,-43.9375
1268,-17.75,-14.0,-43.8125
1269,-12.6875,-13.125,-43.875
1270,-8.5625,-12.5,-44.375
1271,-4.6875,-11.9375,-44.875
1272,-2.125,-11.6875,-45.4375
1273,1.5625,-11.5,-45.9375
1274,5.3125,-10.9375,-46.3125
1275,7.0,-10.125,-46.125
1276,7.0,-9.875,-45.0625
1277,6.75,-9.5625,-43.25
1278,7.0625,-9.125,-40.5625
1279,6.75,-9.0625,-37.0625
1280,6.0625,-9.0,-34.1875
1281,5.375,-8.875,-32.625
1282,4.3125,-8.9375,-31.6875
1283,2.75,-9.0625,-31.1875
1284,0.25,-9.8125,-30.5
1285,-3.0625,-10.3125,-29.4375
1286,-4.375,-10.0,-28.625
1287,-6.3125,-10.0625,-28.0
1288,-9.375,-10.8125,-27.375
1289,-10.5625,-11.0625,-27.0625
1290,-12.125,-11.1875,-27.25
1291,-14.625,-11.8125,-27.5
1292,-16.9375,-12.1875,-27.75
1293,-18.6875,-12.5,-27.75
1294,-19.125,-12.625,-27.875
1295,-18.1875,-12.125,-28.375
1296,-17.8125,-12.0625,-28.375
1297,-17.5625,-12.0,-27.8125
1298,-16.5625,-11.625,-26.5625
1299,-16.0,-11.25,-24.6875
1300,-15.0,-10.5625,-22.5
1301,-14.8125,-10.0625,-20.875
1302,-15.0,-10.0,-20.1875
1303,-15.0,-10.0,-20.5
1304,-15.1875,-10.1875,-21.75
1305,-15.625,-10.5625,-23.0625
1306,-15.4375,-10.625,-24.8125
1307,-15.6875,-10.8125,-26.6875
1308,-15.625,-11.0,-29.1875
1309,-15.75,-11.0625,-31.5625
1310,-15.8125,-11.1875,-34.3125
1311,-16.25,-11.25,-37.9375
1312,-16.5,-11.25,-42.5
1313,-16.6875,-11.4375,-47.8125
1314,-17.0,-12.0,-53.75
1315,-16.3125,-12.3125,-58.0625
1316,-15.5625,-13.0625,-59.5625
1317,-15.75,-13.875,-61.1875
1318,-15.3125,-14.1875,-61.9375
1319,-15.5625,-14.1875,-62.3125
1320,-15.75,-14.1875,-62.4375
1321,-15.9375,-14.0625,-63.0
1322,-16.1875,-13.8125,-63.5
1323,-17.75,-12.8125,-64.1875
1324,-21.25,-10.75,-64.375
1325,-25.5625,-8.4375,-62.875
1326,-30.0625,-6.875,-60.75
1327,-34.125,-5.75,-60.1875
1328,-38.1875,-4.25,-61.25
1329,-40.8125,-3.3125,-63.5
1330,-41.625,-2.8125,-67.0625
1331,-41.8125,-3.0,-70.125
1332,-41.875,-2.875,-72.75
1333,-40.875,-3.375,-74.625
1334,-38.75,-4.625,-75.625
1335,-36.4375,-5.75,-76.25
1336,-32.875,-7.375,-76.75
1337,-29.5625,-9.125,-76.625
1338,-24.8125,-11.125,-75.9375
1339,-19.0625,-13.875,-74.0625
1340,-14.25,-16.625,-70.875
1341,-9.5,-19.375,-66.875
1342,-5.75,-20.8125,-63.125
1343,-2.25,-21.4375,-59.0
1344,0.1875,-21.1875,-54.0
1345,1.0,-20.375,-48.25
1346,3.0,-18.5625,-41.75
1347,0.5625,-13.125,-29.5625
1348,0.1875,-11.1875,-25.375
1349,-1.0,-9.8125,-22.125
1350,-4.3125,-8.9375,-18.9375
1351,-6.8125,-8.0,-15.9375
1352,-10.25,-8.375,-14.125
1353,-13.4375,-8.5,-12.625
1354,-16.25,-8.375,-11.625
1355,-19.9375,-8.4375,-11.125
1356,-23.5625,-8.625,-11.375
1357,-27.4375,-8.9375,-12.5
1358,-32.0,-9.4375,-14.875
1359,-38.25,-10.4375,-18.8125
1360,-43.125,-11.5625,-22.5
1361,-47.8125,-12.0,-27.0
1362,-51.3125,-12.0625,-31.0625
1363,-53.0,-11.9375,-35.0
1364,-54.125,-11.3125,-39.5
1365,-55.3125,-11.5,-43.625
1366,-54.9375,-10.875,-47.75
1367,-53.1875,-10.4375,-52.5625
1368,-50.625,-10.0,-56.8125
1369,-47.9375,-9.875,-60.1875
1370,-43.6875,-10.1875,-62.4375
1371,-39.0,-10.3125,-63.25
1372,-33.3125,-11.0,-62.9375
1373,-25.6875,-12.0625,-62.625
1374,-20.25,-12.625,-62.8125
1375,-16.1875,-12.875,-62.25
1376,-14.0625,-12.5,-60.3125
1377,-12.1875,-12.6875,-57.6875
1378,-10.75,-13.625,-55.9375
1379,-9.625,-13.5,-55.0625
1380,-10.125,-13.375,-54.6875
1381,-11.3125,-13.3125,-54.0625
1382,-13.5,-13.8125,-53.3125
1383,-15.5625,-14.125,-53.3125
1384,-16.3125,-14.0,-54.3125
1385,-17.0,-14.0625,-57.75
1386,-18.4375,-14.0,-65.4375
1387,-18.75,-14.625,-69.3125
1388,-18.3125,-15.0625,-70.875
1389,-19.1875,-14.875,-72.5
1390,-19.4375,-14.8125,-73.375
1391,-19.0625,-14.6875,-74.4375
1392,-18.3125,-14.6875,-74.5625
1393,-17.8125,-14.8125,-72.75
1394,-17.5625,-14.75,-69.5625
1395,-17.25,-14.6875,-66.0
1396,-17.4375,-14.625,-61.9375
1397,-16.375,-14.1875,-51.6875
1398,-16.0625,-13.875,-46.1875
1399,-15.25,-13.375,-40.4375
1400,-14.3125,-12.6875,-34.9375
1401,-14.375,-12.6875,-31.8125
1402,-13.4375,-12.5625,-29.375
1403,-12.6875,-12.125,-26.9375
1404,-13.125,-12.1875,-25.3125
1405,-13.125,-12.125,-24.75
1406,-12.9375,-12.0,-24.3125
1407,-12.8125,-11.8125,-24.375
1408,-12.6875,-11.8125,-24.75
1409,-13.125,-11.9375,-25.5625
1410,-13.25,-12.0625,-27.8125
1411,-14.0,-12.5,-32.1875
1412,-13.6875,-12.8125,-36.5
1413,-13.25,-12.8125,-40.4375
1414,-13.0625,-12.625,-43.5
1415,-12.8125,-12.375,-45.375
1416,-12.8125,-12.5625,-46.375
1417,-12.9375,-12.625,-46.75
1418,-13.8125,-12.75,-47.0
1419,-17.9375,-12.9375,-47.0
1420,-24.0,-12.9375,-47.375
1421,-29.875,-13.25,-47.5
1422,-36.125,-13.875,-47.6875
1423,-41.75,-14.75,-47.875
1424,-47.875,-15.375,-49.0
1425,-54.75,-16.0625,-50.25
1426,-58.625,-15.6875,-50.0
1427,-60.1875,-15.125,-49.8125
1428,-60.3125,-14.5625,-49.875
1429,-60.3125,-14.25,-49.8125
1430,-60.375,-14.25,-49.625
1431,-60.3125,-14.25,-49.6875
1432,-59.8125,-14.0625,-49.875
1433,-59.5,-13.9375,-49.9375
1434,-59.625,-13.9375,-49.9375
1435,-58.75,-13.9375,-49.875
1436,-57.75,-13.75,-49.5625
1437,-56.375,-13.3125,-49.25
1438,-54.375,-13.0625,-49.0
1439,-51.6875,-12.875,-48.625
1440,-48.3125,-12.375,-48.5
1441,-44.375,-12.125,-48.0
1442,-40.9375,-11.875,-47.5
1443,-37.9375,-11.625,-47.25
1444,-35.625,-11.375,-47.0625
1445,-32.9375,-11.0625,-46.5625
1446,-30.75,-10.8125,-46.125
1447,-27.9375,-10.5,-45.8125
1448,-25.25,-10.0,-45.875
1449,-22.625,-9.6875,-45.875
1450,-19.5,-9.625,-45.75
1451,-16.125,-9.5,-45.625
1452,-13.1875,-9.25,-45.6875
1453,-10.4375,-9.25,-45.8125
1454,-6.8125,-9.375,-45.8125
1455,-2.875,-9.4375,-45.875
1456,-0.125,-9.75,-45.4375
1457,5.0625,-9.1875,-45.75
1458,9.375,-8.6875,-46.375
1459,13.4375,-8.625,-46.875
1460,18.1875,-8.5625,-47.75
1461,21.375,-8.4375,-48.1875
1462,23.3125,-8.375,-48.5
1463,24.125,-8.1875,-48.75
1464,24.5,-8.0625,-48.75
1465,24.75,-8.0625,-48.6875
1466,24.375,-8.3125,-48.1875
1467,23.5625,-8.5625,-47.5625
1468,22.625,-8.875,-46.875
1469,21.5,-9.25,-46.3125
1470,19.5625,-9.8125,-46.1875
1471,17.0,-10.6875,-46.25
1472,13.0625,-11.5,-45.5625
1473,7.75,-12.375,-44.5625
1474,1.5625,-13.0625,-43.8125
1475,-2.0,-13.375,-43.1875
1476,-4.5625,-13.5625,-42.6875
1477,-6.8125,-13.8125,-42.625
1478,-7.625,-13.75,-43.125
1479,-8.6875,-13.9375,-43.3125
1480,-8.625,-13.5625,-43.25
1481,-8.4375,-13.0,-43.5
1482,-8.375,-12.75,-43.8125
1483,-8.25,-12.3125,-44.3125
1484,-8.375,-12.125,-44.5625
1485,-8.75,-12.125,-45.1875
1486,-9.4375,-11.375,-45.625
1487,-11.25,-10.625,-45.625
1488,-13.25,-9.375,-45.0
1489,-15.5625,-7.3125,-44.4375
1490,-18.6875,-5.375,-44.1875
1491,-22.4375,-3.75,-44.3125
1492,-26.4375,-2.375,-44.5625
